"age_in_years","sex","mu","sigma","nu","tau","C2.5","C5","C25","C50","C75","C95","C97.5","growth_rate"
16.6,"male",2.28091426423722,0.0511337033277442,0.00480785768823541,1.03533727271897,2.18321688502198,2.19863534910892,2.24686750589991,2.28116010868948,2.31554708896439,2.36410542556329,2.37964789415658,-0.0258412712906343
16.7,"male",2.27833031551718,0.0511620849655645,0.00480785768823541,1.03533727271897,2.18057870960893,2.1960057316769,2.24426465960936,2.2785762964248,2.31298236310959,2.36156765189526,2.37711874729799,-0.0258349694949201
16.8,"male",2.27574699847051,0.0511902496659951,0.00480785768823541,1.03533727271897,2.17794158035545,2.19337709499083,2.24166258943732,2.27599311479049,2.3104181219966,2.35903015695779,2.37458981323022,-0.0258286586832291
16.9,"male",2.27316431399784,0.0512181976335995,0.00480785768823541,1.03533727271897,2.17530549777133,2.19074943962216,2.23906129614821,2.27341056468816,2.3078543666646,2.3564929419843,2.37206109324889,-0.0258223388553636
17,"male",2.27058226299979,0.0512459290769563,0.00480785768823541,1.03533727271897,2.17267046235867,2.18812276613589,2.23646078050378,2.27082864701942,2.3052910981555,2.35395600821477,2.36953258865737,-0.0258160100111278
17.1,"male",2.26800084637699,0.0512734442086423,0.00480785768823541,1.03533727271897,2.17003647461194,2.1854970750906,2.2338610432631,2.26824736268593,2.30272831751388,2.35141935689567,2.36700430076674,-0.0258096721503388
17.2,"male",2.26542006503006,0.0513007432452163,0.00480785768823541,1.03533727271897,2.167403535018,2.18287236703843,2.23126208518261,2.26566671258935,2.30016602578704,2.34888298927996,2.36447623089578,-0.0258033252728064
17.3,"male",2.26283991985962,0.0513278264072027,0.00480785768823541,1.03533727271897,2.16477164405614,2.18024864252518,2.2286639070161,2.26308669763137,2.29760422402498,2.34634690662702,2.36194838037092,-0.0257969693783334
17.4,"male",2.2602604117663,0.0513546939190748,0.00480785768823541,1.03533727271897,2.1621408021981,2.17762590209027,2.22606650951473,2.26050731871369,2.29504291328036,2.3438111102027,2.35942075052621,-0.0257906044667356
17.5,"male",2.25768154165072,0.0513813460092384,0.00480785768823541,1.03533727271897,2.1595110099081,2.1750041462668,2.22346989342705,2.25792857673802,2.29248209460849,2.34127560127922,2.35689334270332,-0.0257842305378172
17.6,"male",2.2551033104135,0.051407782910015,0.00480785768823541,1.03533727271897,2.15688226764289,2.17238337558155,2.22087405949898,2.25535047260612,2.28992176906735,2.33874038113516,2.35436615825145,-0.0257778475913951
